# Summary generated on 2023-06-16 11:37:12.885093 UTC
 #  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
 #      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
 # ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20190902041155_xHByx; 2458728.674952431116; 2019-09-02 04:11:55.890048;    33;  NIA; 159.159246; 297.899446; 356.76714;  0.2611;  +2.50312;  0.1376; 358.02934;  0.2303;  +3.58216;  0.1848;  28.94308;  0.0577; 303.14113;  0.0451;  +3.01881;  0.1517;  34.36254;  0.1286;    1.536631;  0.0253;   0.832683;  0.0011;   5.121179;  0.2532; 309.778289;   0.4703; 159.188235;   0.0012; 108.966524;  0.4710;  -3.933610;    None;   0.257104;  0.0024; 230.191937;  0.4710; 337.811417;  0.5258;    2.816157;  0.0482;   0.517428;  0.0118;   1.904824;  0.0478;   3.986197;  0.0495; 355.57279;  0.2439;  +4.00761;  0.1305; 106.54663;  0.1876;  28.43440;  0.2249;  31.32389;  0.0539;  31.13973;  0.0793;    35.206953;  0.0003;  -106.110536;  0.0001;  97.6720;    0.07;    35.253762;  0.0003;  -106.303271;  0.0002;  87.6548;    0.05;     0.68;  +2.63;  93.0153; 0.465; 1.40e-05; 47.99;        89.19;   True;   True;    3; US0004,US0007,US000L
20190902041427_M9yE7; 2458728.676701454446; 2019-09-02 04:14:27.005664;    -1;  ...; 159.160940; 298.789326; 347.06808;  5.1011; +81.04216;  1.3268;  67.19490;  3.7132; +66.94990;  0.6392;  40.14143;  0.0943; 253.13697;  3.6989; +69.45052;  0.7402;  39.44806;  0.3622;    4.392711;  0.8794;   0.770416;  0.0331;  69.495850;  0.6058; 183.208465;   3.0265; 159.161258;   0.0000; 342.369723;  3.0266;  -3.005005;    None;   1.008497;  0.0022; 356.788723;  3.0265; 359.734386;  0.1570;    7.776924;  1.7610;   0.107055;  0.0215;   9.206606;  3.0850;   1.595082;  0.1544; 344.70299;  4.2741; +80.17036;  1.3321;   9.33396;  0.7131;  40.88090;  1.4453;  41.69259;  0.0909;  40.65016;  0.0582;    34.363401;  0.0020;  -105.856156;  0.0010; 102.4689;    0.30;    34.225745;  0.0016;  -105.883390;  0.0005;  88.9146;    0.09;     0.58;  -0.09;  93.1963; 0.684; 6.35e-05; 22.49;       102.09;   True;   True;    4; US0005,US000D,US000L,US000M
20190902041454_MGgxT; 2458728.677014563698; 2019-09-02 04:14:54.058304;    -1;  ...; 159.161243; 297.718989; 293.16846;  0.4793; +21.36176;  0.7704; 299.76585;  0.8257; +42.43500;  0.6599;  15.95808;  0.3444; 263.59555;  0.1719; +15.74305;  0.0367;  39.69086;  0.4013;    4.854585;  0.4793;   0.805542;  0.0331;  16.228996;  0.0399; 211.203213;   0.5219; 159.169575;   0.0000;  10.372788;  0.5219;  -8.325123;    None;   0.944013;  0.0006; 328.787378;  0.5219; 357.916106;  0.7470;    8.765157;  0.9583;   0.092146;  0.0275;  10.696184;  1.4041;   2.170995;  0.1725; 294.98141;  0.4720; +22.55694;  0.7272; 192.51692;  1.3529;  78.25730;  0.8010;  19.42104;  0.2781;  18.89972;  0.2501;    34.052933;  0.0013;  -107.034628;  0.0007;  90.8615;    0.10;    34.087883;  0.0014;  -107.025404;  0.0010;  71.5402;    0.10;     1.08;  -0.25;  79.6028; 0.583; 9.16e-04; 21.26;        87.21;   True;   True;    2; US0001,US0005
20190902043711_BYC6k; 2458728.692494436167; 2019-09-02 04:37:11.519285;    -1;  ...; 159.176227; 303.758343; 341.01556;  0.2283;  -3.45910;  0.2510; 341.16728;  0.1747;  +4.23225;  0.2906;  23.33954;  0.1028; 288.69298;  0.0985;  +2.65165;  0.1857;  37.25936;  0.1038;    2.398626;  0.0477;   0.777178;  0.0042;   3.433489;  0.2436; 274.295474;   0.3637; 159.219282;   0.0044;  73.514756;  0.3658;  -3.423833;    None;   0.534468;  0.0018; 265.660880;  0.3658; 347.875288;  0.4316;    4.262785;  0.0943;   0.265314;  0.0084;   3.714877;  0.1094;   3.022583;  0.0435; 340.25904;  0.2051;  -1.25973;  0.2208; 129.01165;  0.1946;  40.06207;  0.2633;  26.07572;  0.0927;  25.38492;  0.0540;    35.249167;  0.0002;  -106.583816;  0.0001;  89.0728;    0.03;    35.301044;  0.0001;  -106.662039;  0.0002;  81.2873;    0.03;     0.48;  +1.95;  85.0731; 0.514; 2.14e-05; 52.64;        57.08;   True;   True;    3; US0004,US0007,US000L
20190902045409_N2XNe; 2458728.704273716081; 2019-09-02 04:54:09.249069;    -1;  ...; 159.187631; 308.603452; 288.56295;  0.5308; +23.69085;  0.1478; 294.60293;  0.6772; +45.55579;  0.1878;  13.55097;  0.0899; 260.41019;  0.2126; +14.69795;  0.0793;  38.13515;  0.0255;    2.919910;  0.0182;   0.669685;  0.0025;  14.971264;  0.0881; 207.169671;   0.4649; 159.196819;   0.0001;   6.366489;  0.4649;  -6.774530;    None;   0.964489;  0.0015; 332.820417;  0.4649; 355.883084;  0.0487;    4.875330;  0.0375;   0.197538;  0.0019;   4.989474;  0.0464;   2.857115;  0.0114; 292.17062;  0.4524; +25.26991;  0.1392; 240.45822;  0.9395;  72.89956;  0.3114;  17.42503;  0.0691;  15.26034;  0.0862;    34.832535;  0.0003;  -105.985178;  0.0003;  76.4264;    0.10;    34.844747;  0.0001;  -105.959445;  0.0001;  67.3980;    0.04;     0.76;  -0.78;  71.5289; 0.542; 8.37e-04; 63.20;       126.42;   True;   True;    5; US0002,US0004,US000D,US000L,US000M
20190902050545_bOmnl; 2458728.712329050526; 2019-09-02 05:05:45.229965;    -1;  ...; 159.195428; 311.901006; 132.47295;  0.7174; +79.60940;  0.2789; 103.34756;  0.4689; +58.16101;  0.1814;  42.86733;  0.0441; 200.55870;  0.5749; +65.81741;  0.2336;  39.92191;  0.0380;    5.397715;  0.0950;   0.832502;  0.0036;  73.471996;  0.0286; 140.423896;   0.6522; 159.195880;   0.0000; 299.619776;  0.6522;  37.645779;    None;   0.904106;  0.0034;  39.573463;  0.6522;   2.160163;  0.0439;    9.891325;  0.1927;   0.078594;  0.0022;  12.540521;  0.3273;   1.285187;  0.0180; 130.18285;  0.8816; +80.71420;  0.2686;   0.30661;  0.1350;  25.29964;  0.2749;  44.28053;  0.0427;  43.46053;  0.0916;    34.564806;  0.0004;  -105.601215;  0.0005; 101.4806;    0.09;    34.280770;  0.0007;  -105.603104;  0.0005;  86.4718;    0.08;     0.85;  -0.74;  88.7645; 0.847; 1.10e-04; 10.90;        43.86;   True;   True;    2; US000L,US000M
20190902053038_k1mOh; 2458728.729614809155; 2019-09-02 05:30:38.719511;    -1;  ...; 159.212161; 316.469464; 345.67653;  0.5825;  -7.76319;  0.2967; 343.81564;  0.6161;  -1.51472;  0.2028;  25.77046;  0.1210; 292.76368;  0.3949;  -1.02831;  0.1363;  37.88621;  0.1472;    2.748643;  0.1076;   0.827651;  0.0033;   1.421067;  0.1867;  99.984329;   1.2682; 339.111659;   0.0130;  79.095989;  1.2703;   1.399541;    None;   0.473727;  0.0091; 260.116044;  1.2703; 350.435319;  0.5079;    5.023560;  0.2066;   0.216285;  0.0110;   4.556992;  0.2760;   2.708901;  0.0577; 345.47572;  0.5621;  -5.75274;  0.2702; 140.16420;  0.7872;  41.13562;  0.2129;  28.24519;  0.1110;  27.35811;  0.0294;    34.749166;  0.0006;  -107.272875;  0.0007;  97.2865;    0.05;    34.821132;  0.0005;  -107.345730;  0.0005;  88.0838;    0.03;     0.51;  +1.93;  90.6218; 0.724; 2.11e-05; 51.57;        91.56;   True;   True;    3; US0004,US000H,US000L
20190902054920_nFpcy; 2458728.742600680795; 2019-09-02 05:49:20.698821;    -1;  ...; 159.224733; 321.639217; 331.27088;  0.5018;  -3.21639;  0.3747; 332.14763;  0.3626;  +8.01358;  0.5131;  16.43142;  0.1063; 276.94866;  0.0512;  +3.68215;  0.2450;  35.68840;  0.1393;    1.831173;  0.0409;   0.611231;  0.0068;   4.156819;  0.2770; 257.051631;   0.6977; 159.258523;   0.0019;  56.310154;  0.6994;  -4.050942;    None;   0.711902;  0.0027; 282.914506;  0.6994; 341.026005;  0.7223;    2.950443;  0.0793;   0.397750;  0.0121;   2.477962;  0.0848;   3.778514;  0.0554; 331.85007;  0.4592;  +0.29565;  0.3069; 162.67651;  0.6757;  53.46395;  0.3838;  19.89670;  0.0883;  19.73671;  0.1057;    35.585744;  0.0001;  -106.795332;  0.0003;  91.1667;    0.04;    35.625722;  0.0001;  -106.810617;  0.0004;  84.8153;    0.04;     0.52;  +1.85;  88.5990; 0.404; 5.22e-05; 51.45;        61.37;   True;   True;    3; US0004,US0007,US000L
20190902055004_bb3Iy; 2458728.743110864889; 2019-09-02 05:50:04.778726;    -1;  ...; 159.225225; 321.247798; 289.69145;  0.3379; +42.10100;  1.0894; 303.74255;  1.1236; +63.25050;  0.9971;  18.94711;  0.2193; 261.28634;  0.2232; +25.64217;  0.3613;  39.10053;  0.3262;    3.869379;  0.5468;   0.750000;  0.0281;  26.144184;  0.3575; 205.401636;   0.2536; 159.230203;   0.0001;   4.631839;  0.2536; -10.895232;    None;   0.967346;  0.0010; 334.592813;  0.2536; 357.529859;  0.4208;    6.771412;  1.0943;   0.129492;  0.0208;   7.611365;  1.7374;   2.368954;  0.1410; 293.41492;  0.3737; +42.24979;  1.0189; 296.71579;  2.5473;  67.23775;  0.1972;  21.82589;  0.1894;  20.96961;  0.0258;    35.085129;  0.0012;  -107.365715;  0.0002;  91.2285;    0.13;    35.067015;  0.0011;  -107.322068;  0.0003;  80.4460;    0.10;     0.56;  +1.72;  84.6870; 0.607; 5.75e-05; 32.95;        77.55;   True;   True;    2; US0004,US000J
20190902055505_3Ruf5; 2458728.746588730253; 2019-09-02 05:55:05.266294;    -1;  ...; 159.228592; 323.241496; 324.82358;  0.1779; -15.45858;  0.2445; 322.00210;  0.1611;  -1.35785;  0.2515;  14.15507;  0.0686; 271.69028;  0.0831;  -0.52479;  0.0955;  36.48140;  0.0603;    2.076471;  0.0209;   0.609581;  0.0040;   0.568879;  0.1029;  61.514191;   0.2446; 338.985005;   0.0462;  40.499196;  0.2338;   0.500006;    None;   0.810693;  0.0011; 298.729464;  0.2338; 346.255633;  0.2680;    3.342250;  0.0417;   0.329394;  0.0051;   2.992192;  0.0450;   3.507717;  0.0245; 326.14216;  0.1604;  -9.74631;  0.1837; 175.94548;  0.2187;  45.14007;  0.1848;  18.01339;  0.0539;  17.11939;  0.0397;    35.030081;  0.0002;  -106.627921;  0.0001;  79.9728;    0.02;    35.091925;  0.0002;  -106.633475;  0.0002;  72.9836;    0.02;     0.60;  +1.06;  75.6356; 0.621; 1.48e-04; 89.91;        50.71;   True;   True;    2; US0004,US0008
20190902055821_T8xHV; 2458728.748855484650; 2019-09-02 05:58:21.113874;    -1;  ...; 159.230786; 324.090580; 306.48312;  0.0766; +51.25280;  0.1163; 337.84875;  0.2038; +66.30933;  0.0955;  25.98340;  0.0566; 269.26797;  0.0837; +36.90035;  0.0258;  39.63028;  0.0632;    4.729772;  0.1316;   0.804621;  0.0053;  38.631519;  0.0280; 215.810471;   0.0826; 159.233880;   0.0000;  15.044351;  0.0826; -21.425254;    None;   0.924098;  0.0005; 324.185670;  0.0826; 357.555607;  0.1017;    8.535446;  0.2634;   0.095817;  0.0038;  10.286341;  0.4338;   1.984727;  0.0284; 308.75247;  0.0751; +50.86896;  0.1098; 330.06451;  0.2557;  70.45661;  0.0807;  28.18632;  0.0520;  27.67220;  0.0303;    34.783810;  0.0002;  -106.597185;  0.0002; 102.6734;    0.06;    34.705500;  0.0001;  -106.542630;  0.0002;  74.1105;    0.03;     1.09;  -0.41;  83.1870; 0.682; 4.64e-04; 82.60;        89.06;   True;   True;    6; US0002,US0004,US0005,US000D,US000J,US000L
20190902060419_hGtz2; 2458728.753000772092; 2019-09-02 06:04:19.266709;    -1;  ...; 159.234799; 326.056384;  26.81078;  0.3402; +19.48486;  0.7366;  31.85515;  0.1268;  +7.86894;  0.7927;  56.72764;  0.8919;   2.89473;  0.5573; +11.64066;  1.0923;  38.49736;  0.8639;    3.213337;  1.7135;   0.946917;  0.0104; 152.830630;  1.6419; 315.110875;   3.7184; 159.230257;   0.0003; 114.341131;  3.7182; -18.799375;    None;   0.170573;  0.0198; 224.883845;  3.7187; 353.820672;  1.9894;    6.256100;  3.4080;   0.171108;  0.0548;   5.760165;  5.9029;   1.170110;  0.4163;  26.76546;  0.3240; +19.74966;  0.7203;  89.53269;  0.6141;  34.82775;  0.6041;  58.11691;  0.8758;  57.95802;  0.8731;    35.601292;  0.0012;  -106.129705;  0.0009; 113.6176;    0.26;    35.599715;  0.0010;  -106.339042;  0.0007; 100.2422;    0.19;     0.41;  +0.20; 108.3546; 0.393; 2.46e-05; 22.03;       134.97;   True;   True;    3; US0006,US0007,US0008
20190902060515_oWhg0; 2458728.753654701170; 2019-09-02 06:05:15.766181;    -1;  ...; 159.235432; 326.620533; 264.03865;  1.6814; -10.26601;  0.9041; 263.97843;  1.7067; +13.04717;  0.9351;   6.67873;  0.1331; 252.55490;  0.3475;  +2.40872;  0.2223;  35.90555;  0.0558;    1.891873;  0.0168;   0.469371;  0.0052;   2.412627;  0.2239; 190.339805;   0.9869; 159.292036;   0.0038; 349.631841;  0.9834;  -0.432908;    None;   1.003884;  0.0013; 349.603703;  0.9834; 356.673216;  0.2445;    2.779863;  0.0348;   0.378762;  0.0048;   2.602188;  0.0350;   3.814684;  0.0226; 279.72601;  1.0717;  +2.38177;  0.4945; 243.91752;  0.5648;  35.69086;  1.0695;  12.68512;  0.0704;  12.65337;  0.0978;    34.952355;  0.0002;  -105.799894;  0.0004;  78.2685;    0.07;    34.971463;  0.0002;  -105.752477;  0.0003;  74.7633;    0.05;     0.48;  +2.35;  76.3622; 0.544; 6.60e-05; 40.37;        76.55;   True;   True;    2; US000L,US000M
20190902061842_AfJVL; 2458728.762992147822; 2019-09-02 06:18:42.521572;    -1;  ...; 159.244471; 330.100810;  17.33820;  0.7602; +31.96258;  1.0423;  28.65368;  1.0559; +22.65150;  0.7440;  31.40701;  1.7282; 317.95881;  4.2579; +30.31150;  2.2244;  23.96847;  0.3714;    0.749492;  0.0105;   0.830337;  0.0115;  58.159987;  6.5671; 337.904048;   0.4924; 159.246221;   0.0005; 137.150269;  0.4925; -18.636082;    None;   0.127161;  0.0073; 202.093175;  0.4924; 288.572459;  3.0413;    1.371822;  0.0253;   1.518988;  0.0338;   0.648860;  0.0136;   7.166858;  0.1399;  16.83682;  0.8455; +32.17277;  0.9699;  81.26528;  1.8759;  51.41918;  0.4577;  33.54813;  1.6087;  32.02997;  1.5701;    35.640428;  0.0014;  -105.689522;  0.0025;  91.9434;    0.27;    35.630459;  0.0016;  -105.768846;  0.0027;  82.7203;    0.27;     0.36;  +0.05;  86.0018; 0.644; 7.55e-05; 18.04;        90.38;   True;   True;    2; US0006,US0007
20190902063420_du8Yu; 2458728.773848841432; 2019-09-02 06:34:20.539900;    -1;  ...; 159.254982; 333.554703; 332.51627;  0.9246; +56.80723;  0.4014;  11.75308;  0.7724; +60.25947;  0.5282;  13.39627;  0.1390; 262.32872;  0.3444; +23.58828;  0.1512;  29.07076;  0.1055;    0.971639;  0.0067;   0.210730;  0.0053;  24.144539;  0.1822; 292.289673;   1.8693; 159.260509;   0.0000;  91.550183;  1.8693; -22.239295;    None;   0.766886;  0.0084; 247.704695;  1.8693; 271.307055;  1.9039;    1.176393;  0.0081;   1.029074;  0.0104;   0.957763;  0.0099;   6.127039;  0.0333; 335.00951;  0.7650; +54.36553;  0.3271;   2.58987;  1.4176;  70.89213;  0.3256;  17.40960;  0.1073;  17.44746;  0.1261;    35.283499;  0.0001;  -106.155302;  0.0002;  79.1428;    0.02;    35.272728;  0.0001;  -106.155885;  0.0002;  75.6489;    0.01;     0.24;  +1.55;  78.9207; 0.064; 4.85e-05; 81.00;        57.30;   True;   True;    3; US0007,US0008,US000L
20190902063445_PNYIW; 2458728.774140097667; 2019-09-02 06:34:45.704438;    -1;  ...; 159.255264; 331.296144;  32.01111;  0.3237; +42.91689;  0.5137;  45.27687;  0.1861; +28.05680;  0.5399;  60.19299;  0.1230;  20.07886;  0.3588; +44.22998;  0.7224;  40.58956;  0.2610;    8.019685; 11.8029;   0.912967;  0.0169; 123.883782;  0.7222; 249.272866;   1.5561; 159.254009;   0.0000;  48.526876;  1.5561; -50.935647;    None;   0.697977;  0.0097; 290.724297;  1.5561; 358.323446;  0.3629;   15.341393; 23.5984;   0.043398;  0.0094;  22.711017; 99.8128;   0.084159;  0.1216;  32.01118;  0.3194; +42.88433;  0.5079;  61.89160;  0.6551;  43.56956;  0.3034;  61.45108;  0.1209;  60.20316;  0.0249;    35.870242;  0.0008;  -108.534649;  0.0007; 105.9608;    0.07;    35.815575;  0.0004;  -108.660168;  0.0010;  93.5704;    0.03;     0.35;  -1.11;  97.4323; 0.688; 5.53e-05; 37.11;        63.85;   True;   True;    2; US0004,US000J
20190902063523_gV2qw; 2458728.774574355688; 2019-09-02 06:35:23.224331;    -1;  ...; 159.255683; 333.540295; 351.67944;  0.0581;  -9.22250;  0.1240; 348.72020;  0.0499;  -5.17686;  0.1273;  27.75208;  0.0615; 297.19883;  0.0836;  -3.84017;  0.0910;  37.37006;  0.0411;    2.453273;  0.0208;   0.839724;  0.0016;   5.724729;  0.1290; 109.732442;   0.1181; 339.232993;   0.0005;  88.965434;  0.1179;   5.387544;    None;   0.393200;  0.0011; 250.290757;  0.1179; 348.819217;  0.1579;    4.513345;  0.0419;   0.256499;  0.0033;   3.842549;  0.0487;   2.863285;  0.0180; 352.00870;  0.0551;  -7.39851;  0.1146; 154.22831;  0.0647;  43.73658;  0.1183;  30.00794;  0.0571;  29.94406;  0.0374;    35.468267;  0.0001;  -106.431601;  0.0001; 100.4164;    0.03;    35.563738;  0.0000;  -106.487981;  0.0000;  89.0121;    0.01;     0.55;  +1.63;  92.2115; 0.719; 2.67e-05; 56.10;        33.81;   True;   True;    2; US0007,US000L
20190902064941_Ska05; 2458728.784507095814; 2019-09-02 06:49:41.413078;    -1;  ...; 159.265299; 336.752139; 201.93938;  6.7275; +84.50966;  0.2779; 103.73392;  1.2263; +68.04882;  0.4973;  38.24684;  0.0587; 225.87738;  1.2780; +61.42462;  0.1398;  40.39602;  0.0754;    7.024228;  0.4369;   0.861924;  0.0065;  63.439341;  0.1421; 156.330446;   1.3469; 159.266897;   0.0000; 315.597343;  1.3469;  21.044415;    None;   0.969878;  0.0040;  23.667052;  1.3469;   0.913978;  0.0876;   13.078578;  0.8721;   0.052943;  0.0036;  18.616523;  1.8546;   1.267693;  0.0321; 208.29092;  8.7511; +85.73632;  0.2025; 356.08568;  0.1650;  31.48320;  0.6150;  39.79943;  0.0564;  39.16471;  0.0708;    34.198146;  0.0007;  -106.805273;  0.0003; 102.3764;    0.11;    33.994369;  0.0011;  -106.788584;  0.0003;  88.3478;    0.12;     0.69;  +1.51;  99.1174; 0.232; 2.27e-05; 20.70;        69.39;   True;   True;    2; US0005,US0009
20190902065125_rQxEJ; 2458728.785710238386; 2019-09-02 06:51:25.364597;    -1;  ...; 159.266464; 338.190847;  56.42092;  0.2679;  -2.86899;  0.0538;  53.38964;  0.2708; -22.14077;  0.1070;  64.97743;  0.0838;  38.50249;  0.4262; -36.56558;  0.2424;  41.10441;  0.1072;   12.939106;  2.7556;   0.935625;  0.0085; 139.198253;  0.1347;  50.304005;   0.6084; 339.269581;   0.0000;  29.573587;  0.6084;  30.184655;    None;   0.832955;  0.0048; 309.699410;  0.6084; 359.325437;  0.1159;   25.045256;  5.5153;   0.021176;  0.0037;  46.543285; 17.1137;  -0.440450;  0.0530;  56.16103;  0.2625;  -2.38603;  0.0520;  98.86476;  0.1302;   8.50415;  0.2364;  66.29801;  0.0826;  66.40146;  0.1285;    34.558024;  0.0005;  -105.800800;  0.0003; 112.2734;    0.09;    34.612329;  0.0006;  -106.227621;  0.0005; 106.3720;    0.11;     0.60;  +1.04; 108.6055; 0.622; 1.27e-05; 26.11;        64.71;   True;   True;    4; US0002,US0005,US000L,US000M
20190902070320_shrDF; 2458728.793981933966; 2019-09-02 07:03:20.039095;   505;  AIC; 159.274471; 339.320765;   7.86365;  0.2780;  -3.88771;  0.3042;   5.67841;  0.2188;  -6.69019;  0.3496;  37.47895;  0.2261; 318.26219;  0.3047;  -6.88177;  0.3718;  36.42980;  0.1735;    2.058259;  0.0629;   0.946340;  0.0019;  18.607515;  1.0904; 146.271478;   0.4010; 339.268384;   0.0004; 125.539862;  0.4010;  10.205190;    None;   0.110447;  0.0022; 213.735558;  0.4010; 348.273150;  0.5494;    4.006071;  0.1255;   0.333775;  0.0146;   2.952914;  0.1367;   2.913710;  0.0752;   8.05790;  0.2721;  -2.88670;  0.3017; 138.94966;  0.2738;  43.01460;  0.3551;  39.27110;  0.2167;  38.30025;  0.0387;    35.656588;  0.0004;  -107.656359;  0.0006;  99.5726;    0.04;    35.755210;  0.0004;  -107.761815;  0.0005;  85.8610;    0.03;     0.52;  -0.87;  90.9010; 0.632; 1.69e-04; 63.60;        71.20;   True;   True;    2; US0004,US000J
20190902070802_WQWTQ; 2458728.797246723901; 2019-09-02 07:08:02.116945;   206;  AUR; 159.277632; 339.869045;  91.73166;  0.4279; +39.77830;  1.1936;  91.38683;  0.3142; +16.34894;  1.1990;  66.18605;  0.6907; 107.96979;  0.4349; +26.38236;  1.6011;  41.92946;  1.0078;    1.46e+04; 2.9e+03;   0.999952;  0.0716; 147.562834;  1.9490; 111.882061;   2.7291; 159.274696;   0.0002; 271.156756;  2.7293;  29.849945;    None;   0.692682;  0.0133;  68.113745;  2.7289;   0.000021;     nan;  2.9100e+04; 5.7e+03;   0.000001;  0.0504; 1.7551e+06;     nan;  -0.870524;  0.5141;  91.24127;  0.4350; +40.02090;  1.1794;  46.17681;  1.1222;   8.71651;  0.5297;  67.38149;  0.6814;  66.93510;  0.1520;    35.944300;  0.0035;  -108.287868;  0.0021; 112.9964;    0.23;    35.683172;  0.0034;  -108.620808;  0.0030; 106.6217;    0.24;     0.64;  -0.82; 109.7398; 0.511; 5.94e-05; 12.04;        58.88;   True;   True;    2; US0004,US000J
20190902070804_9T2c2; 2458728.797275448684; 2019-09-02 07:08:04.598766;    -1;  ...; 159.277660; 341.620349; 351.92076;  0.3177; -10.31775;  0.1360; 348.50418;  0.3046;  -6.27683;  0.1565;  26.78211;  0.1115; 295.87152;  0.0840;  -4.55360;  0.1172;  36.86633;  0.1705;    2.223303;  0.0682;   0.816258;  0.0046;   6.613346;  0.1722; 108.946632;   0.6243; 339.259382;   0.0005;  88.206014;  0.6245;   6.253573;    None;   0.408514;  0.0030; 251.072419;  0.6245; 346.751749;  0.6833;    4.038091;  0.1337;   0.297308;  0.0141;   3.315114;  0.1517;   3.090924;  0.0701; 352.54318;  0.3048;  -8.37742;  0.1365; 164.52372;  0.4318;  45.36901;  0.1303;  29.06568;  0.1029;  27.52552;  0.1274;    35.043793;  0.0002;  -106.546239;  0.0002;  85.2439;    0.03;    35.109490;  0.0003;  -106.568515;  0.0003;  77.4932;    0.03;     0.41;  +0.00;  81.9802; 0.421; 1.09e-04; 72.55;        45.97;   True;   True;    3; US0004,US000J,US000L
20190902071359_XxZ5v; 2458728.801382353064; 2019-09-02 07:13:59.435305;    -1;  ...; 159.281635; 341.926911;  36.55869;  0.4921; +47.12684;  0.2886;  50.51495;  0.2652; +30.74387;  0.3777;  61.50309;  0.1886;  28.95103;  0.5811; +49.42226;  0.4188;  41.39662;  0.3050;   19.952644; 25.2686;   0.958582;  0.0235; 123.139856;  0.5798; 230.950345;   0.6930; 159.280860;   0.0000;  30.231205;  0.6930; -40.562521;    None;   0.826397;  0.0031; 309.047026;  0.6930; 359.647452;     nan;   39.078891; 50.5369;   0.011059;  0.0073;  89.125364;     nan;  -0.348920;  0.1458;  36.66784;  0.4844; +47.02527;  0.2856;  56.32399;  0.4103;  48.02028;  0.3418;  62.70953;  0.1855;  59.98945;  0.0690;    35.211586;  0.0004;  -107.722024;  0.0005; 110.8887;    0.10;    35.155762;  0.0002;  -107.824028;  0.0003;  98.3018;    0.06;     0.29;  -1.34; 101.4602; 0.749; 8.03e-05; 56.67;        68.89;   True;   True;    4; US0001,US0004,US000J,US000L
